set,sequence,file,jd,diff_flux,check_diff_flux,n_comps,good,minutes_combined,diff_flux_norm,check_diff_flux_norm
bright_common_src1_src2_src3_src4_src5,V_8 generic,light_V_8s_2026_05_20-0064_flat_0p3_late_bias_cal.fits,2461181.684255671,145.0276977205745,213.13323077611443,5,True,17.382666394114494,1.0030958178279374,1.0119868073832508
bright_common_src1_src2_src3_src4_src5,V_8 generic,light_V_8s_2026_05_20-0065_flat_0p3_late_bias_cal.fits,2461181.684446991,147.57449372578532,218.71694664464547,5,True,17.65816681087017,1.020710938676163,1.0384990822385296
bright_common_src1_src2_src3_src4_src5,V_8 generic,light_V_8s_2026_05_20-0066_flat_0p3_late_bias_cal.fits,2461181.684639352,148.0067662129785,214.5065631924744,5,True,17.935166582465172,1.02370078634582,1.0185075844692413
bright_common_src1_src2_src3_src4_src5,V_8 generic,light_V_8s_2026_05_20-0067_flat_0p3_late_bias_cal.fits,2461181.6848310186,145.22981643507248,210.97520136736017,5,True,18.211166560649872,1.004493788287403,1.0017401776875818
bright_common_src1_src2_src3_src4_src5,V_8 generic,light_V_8s_2026_05_20-0068_flat_0p3_late_bias_cal.fits,2461181.6850228007,144.43279444949175,211.6737928724046,5,True,18.487332835793495,0.9989811211691997,1.0050571892313969
bright_common_src1_src2_src3_src4_src5,V_8 generic,light_V_8s_2026_05_20-0069_flat_0p3_late_bias_cal.fits,2461181.685213773,147.6259988021573,207.41754581974334,5,True,18.762333020567894,1.0210671777085527,0.9848479245823679
bright_common_src1_src2_src3_src4_src5,V_8 generic,light_V_8s_2026_05_20-0070_flat_0p3_late_bias_cal.fits,2461181.685405671,151.2638952950679,219.40555774294333,5,True,19.038666263222694,1.0462289834538274,1.0417687053956388
bright_common_src1_src2_src3_src4_src5,V_8 generic,light_V_8s_2026_05_20-0071_flat_0p3_late_bias_cal.fits,2461181.6855980325,143.09407105652124,210.14652624113572,5,True,19.31566670536995,0.9897217323915853,0.9978055106612713
bright_common_src1_src2_src3_src4_src5,V_8 generic,light_V_8s_2026_05_20-0072_flat_0p3_late_bias_cal.fits,2461181.6857905095,149.03833827139619,212.0802572033031,5,True,19.592833444476128,1.030835738040224,1.0069871395213787
bright_common_src1_src2_src3_src4_src5,V_8 generic,light_V_8s_2026_05_20-0073_flat_0p3_late_bias_cal.fits,2461181.68598206,146.01204455544084,210.28934355641266,5,True,19.86866645514965,1.0099041324386333,0.9984836275292973
bright_common_src1_src2_src3_src4_src5,V_8 generic,light_V_8s_2026_05_20-0074_flat_0p3_late_bias_cal.fits,2461181.686173727,148.20099991431408,,5,True,20.14466643333435,1.0250442194731,
