set,sequence,file,jd,diff_flux,check_diff_flux,n_comps,good,minutes_combined,diff_flux_norm,check_diff_flux_norm
all_common_8,V_8 generic,light_V_8s_2026_05_20-0012_flat_0p3_late_bias_cal.fits,2461181.674292361,156.76054048516994,225.75582090557,8,True,3.0354995280504227,0.9928974782343043,0.9827660811194074
all_common_8,V_8 generic,light_V_8s_2026_05_20-0013_flat_0p3_late_bias_cal.fits,2461181.6744832178,154.51716758728054,229.01070128556822,8,True,3.310333415865898,0.9786882946849257,0.9969353106113961
all_common_8,V_8 generic,light_V_8s_2026_05_20-0014_flat_0p3_late_bias_cal.fits,2461181.674675,155.52446080014408,231.80560732982943,7,True,3.5864996910095215,0.9850683370591057,1.009102167922971
all_common_8,V_8 generic,light_V_8s_2026_05_20-0015_flat_0p3_late_bias_cal.fits,2461181.6748667825,159.452068322887,234.09071667169792,8,True,3.8626666367053986,1.0099452071742252,1.019049765038426
all_common_8,V_8 generic,light_V_8s_2026_05_20-0016_flat_0p3_late_bias_cal.fits,2461181.675058449,158.53911907120417,234.81173347442146,8,True,4.138666614890099,1.0041627251354017,1.0221885140407396
all_common_8,V_8 generic,light_V_8s_2026_05_20-0017_flat_0p3_late_bias_cal.fits,2461181.6752502313,157.15629219367202,224.20650679536053,8,True,4.414832890033722,0.9954041095087467,0.9760215668455077
all_common_8,V_8 generic,light_V_8s_2026_05_20-0018_flat_0p3_late_bias_cal.fits,2461181.67544213,155.50246533940262,229.03090206200272,8,True,4.691166803240776,0.9849290211481295,0.9970232491540767
all_common_8,V_8 generic,light_V_8s_2026_05_20-0019_flat_0p3_late_bias_cal.fits,2461181.6756346063,158.73574499432667,232.99907178746335,8,True,4.968332871794701,1.0054081238985062,1.0142975882814778
all_common_8,V_8 generic,light_V_8s_2026_05_20-0020_flat_0p3_late_bias_cal.fits,2461181.6758256946,161.0552717291604,235.9045040688471,8,True,5.2435000240802765,1.0200996542963066,1.0269455912684202
all_common_8,V_8 generic,light_V_8s_2026_05_20-0021_flat_0p3_late_bias_cal.fits,2461181.676017361,160.22351598672705,232.38098220008067,8,True,5.5195000022649765,1.0148314396256182,1.0116069046962828
all_common_8,V_8 generic,light_V_8s_2026_05_20-0022_flat_0p3_late_bias_cal.fits,2461181.676209028,159.41117320468243,227.79016966177454,8,True,5.7954999804496765,1.0096861837005136,0.9916220607647852
all_common_8,V_8 generic,light_V_8s_2026_05_20-0023_flat_0p3_late_bias_cal.fits,2461181.6764001157,157.59122445971215,232.8358757702577,8,True,6.070666462182999,0.9981589044897887,1.0135871591565933
all_common_8,V_8 generic,light_V_8s_2026_05_20-0024_flat_0p3_late_bias_cal.fits,2461181.6765917824,161.99121071197567,232.24085294800076,8,True,6.346666440367699,1.0260277498039023,1.010996890410209
all_common_8,V_8 generic,light_V_8s_2026_05_20-0025_flat_0p3_late_bias_cal.fits,2461181.676783449,148.8553322090734,225.7507662912741,8,True,6.622666418552399,0.9428270884668247,0.9827440772416636
all_common_8,V_8 generic,light_V_8s_2026_05_20-0026_flat_0p3_late_bias_cal.fits,2461181.676976158,159.88992836267445,232.0548022920936,8,True,6.900167092680931,1.0127185462299533,1.010186969880753
all_common_8,V_8 generic,light_V_8s_2026_05_20-0027_flat_0p3_late_bias_cal.fits,2461181.6771674766,157.18561885668672,230.64766496717408,8,True,7.1756661683321,0.9955898601425619,1.0040613832674783
