sequence,file,jd,diff_flux,target_flux_rate,comparison_ensemble_flux_rate,n_comps,good,reject_reason,check_diff_flux,minutes_combined,diff_flux_norm,check_diff_flux_norm,target_x,target_y,raw_target_rate,raw_target_rate_err,n_sources,comp_x_med,comp_y_med,comp_match_dist_med,comp_match_dist_max,n_sep_sources,resid_const,minutes_centered,target_x_rel,target_y_rel,comp_x_med_rel,comp_y_med_rel,radius_rel,raw_target_norm,ensemble_norm,seq_named,target_x_rel_named_interaction,target_y_rel_named_interaction,minutes_centered_named_interaction
V0399 named,light_V0399_V_8s_2026_05_20-0081_flat_0p3_late_bias_cal.fits,2461181.704389352,131.731253786861,249815.5061340332,1896.4027059078217,4,True,ok,,46.375166550278664,1.0098303628997858,,1963.3436744330936,645.7780818433697,249815.5061340332,490.1162129437203,31,1105.0963090583186,1114.0012787691514,2.2277248181820375,5.149759328132185,31,0.01136189557461531,1.2245962552596588,13.983589073827261,5.714181763486522,14.090491939686672,5.855463281145376,15.106046359382825,1.0745801115295464,1.0628972615518524,1.0,13.983589073827261,5.714181763486522,1.2245962552596588
V0399 named,light_V0399_V_8s_2026_05_20-0083_flat_0p3_late_bias_cal.fits,2461181.704772338,130.2057083593297,227200.09252929688,1744.931888103485,4,True,ok,,46.926666274666786,0.9981357798117312,,1963.720210836995,645.3529226973137,227200.09252929688,573.4964362435824,32,1105.4668740757218,1113.6056994768776,2.2410981112794532,5.394175620276173,32,-0.00033268751343928926,1.259328701519746,14.360125477728616,5.289022617430533,14.461056957089795,5.459883988871525,15.303168429570468,0.9773000265190281,0.9780007799408024,1.0,14.360125477728616,5.289022617430533,1.259328701519746
V0399 named,light_V0399_V_8s_2026_05_20-0084_flat_0p3_late_bias_cal.fits,2461181.704964236,129.600703346052,219999.396982193,1697.5169987678528,4,True,ok,186.70913872639133,47.20299951732159,0.993497909795684,0.9874952667635666,1964.429989704122,646.6084305135871,219999.396982193,580.5631761539543,30,1106.2155748398764,1114.96822087068,2.0595299799222255,4.868804870551296,30,-0.004970557529486497,1.276731664886649,15.069904344855559,6.544530433703926,15.209757721244387,6.822405382673878,16.429634675207275,0.9463262717515971,0.9514256459386062,1.0,15.069904344855559,6.544530433703926,1.276731664886649
V0399 named,light_V0399_V_8s_2026_05_20-0085_flat_0p3_late_bias_cal.fits,2461181.7051554397,127.717470263567,244224.54489135745,1912.225041627884,4,True,ok,,47.478332966566086,0.9790613513295534,,1963.9325560969369,646.8922865311936,244224.54489135745,470.68389458987974,32,1105.9122131149363,1115.2425703618155,1.9793542778609083,4.8954302727299295,32,-0.019407115995617064,1.2940716630890035,14.572470737670528,6.828386451310394,14.906395996304354,7.096754873809459,16.0929725324038,1.050530620572454,1.0717653765655133,1.0,14.572470737670528,6.828386451310394,1.2940716630890035
V0399 named,light_V0399_V_8s_2026_05_20-0086_flat_0p3_late_bias_cal.fits,2461181.705346875,129.30701617257853,222623.6554222107,1721.6672537326813,4,True,ok,190.2843860719114,47.753999680280685,0.991246551697722,1.0064045705892557,1964.6451061560624,647.0334272210613,222623.6554222107,544.3897391781005,30,1106.519102474031,1115.5808503154935,2.197260660655224,5.248328741577849,30,-0.00722191562744845,1.3114326496795408,15.285020796796061,6.969527141178105,15.51328535539892,7.4350348274874705,16.798993104650837,0.9576145059000554,0.9649613995989065,1.0,15.285020796796061,6.969527141178105,1.3114326496795408
V0399 named,light_V0399_V_8s_2026_05_20-0087_flat_0p3_late_bias_cal.fits,2461181.705539352,132.2279820139512,219467.5806465149,1659.7665433883667,4,True,ok,188.54554627665087,48.031166419386864,1.0136382006862283,0.9972079341568196,1965.467605967416,647.2035910332594,219467.5806465149,590.2455972957642,30,1107.2214600717718,1115.683341849345,1.6915471564160092,4.317116304101889,30,0.015169733361057869,1.3288881051319792,16.10752060814957,7.139690953376203,16.215642953139877,7.537526361338905,17.61895022558623,0.9440386665258447,0.9302672413865609,1.0,16.10752060814957,7.139690953376203,1.3288881051319792
V0399 named,light_V0399_V_8s_2026_05_20-0089_flat_0p3_late_bias_cal.fits,2461181.705923148,129.38764377824873,237148.92865753177,1832.8560729026792,4,True,ok,188.3458307426778,48.583832904696465,0.991864629807154,0.9961516487181804,1965.8969611122056,648.1523408431104,237148.92865753177,505.8536588004041,36,1107.584687112375,1116.4632132009565,1.4534989508269,3.829502260086623,36,-0.00660383751801652,1.3636940318657849,16.536875752939295,8.088440763227254,16.578869993742956,8.317397712950424,18.40899599783725,1.0200948938261516,1.0272805953281703,1.0,16.536875752939295,8.088440763227254,1.3636940318657849
V0399 named,light_V0399_V_8s_2026_05_20-0090_flat_0p3_late_bias_cal.fits,2461181.7061149306,133.1028700367399,251952.29607009888,1892.9140746593475,4,True,ok,,48.85999985039234,1.0203449499515078,,1967.4403789637176,648.6679642277126,251952.29607009888,460.8510735872006,32,1109.184877976289,1116.888270022244,1.801802929448344,4.196813425570596,32,0.021876482626337346,1.381086522153675,18.0802936044513,8.604064147829376,18.179060857657078,8.742454534237822,20.02316000742953,1.0837715024217542,1.0609419508000717,1.0,18.0802936044513,8.604064147829376,1.381086522153675
V0399 named,light_V0399_V_8s_2026_05_20-0091_flat_0p3_late_bias_cal.fits,2461181.706306713,132.8679886285901,247653.96411132812,1863.909935474396,4,True,ok,,49.13616679608822,1.018544387284625,,1968.2205162487048,649.1574335146242,247653.96411132812,492.85061821684985,33,1109.815582448907,1117.583097597529,2.430696708058501,5.563490927588418,33,0.020075919959454458,1.3984790124415651,18.860430889438476,9.093533434741062,18.809765330275013,9.43728210952304,20.938199628049173,1.0652822496642864,1.0446856883420428,1.0,18.860430889438476,9.093533434741062,1.3984790124415651
V0399 named,light_V0399_V_8s_2026_05_20-0092_flat_0p3_late_bias_cal.fits,2461181.706498958,133.8702979152892,227921.80810546875,1702.5569648742676,4,True,ok,189.2014532679046,49.41299960017204,1.0262279272315142,1.0006769933240272,1967.7212777661016,649.5643567669067,227921.80810546875,549.4820534882928,31,1109.5469649784047,1117.7657599393694,2.315309579557141,5.217758604575606,31,0.027759459906343764,1.4159134372756634,18.361192406835244,9.50045668702353,18.541147859772764,9.61994445136338,20.673462793224417,0.9804044823486006,0.9542504500564942,1.0,18.361192406835244,9.50045668702353,1.4159134372756634
V0399 named,light_V0399_V_8s_2026_05_20-0093_flat_0p3_late_bias_cal.fits,2461181.7066908563,129.92797221194195,260963.2859916687,2008.5227341651917,4,True,ok,,49.68933284282684,0.9960066996850004,,1967.9766763189768,649.8790093546567,260963.2859916687,422.7507603071075,34,1109.8487930123438,1118.2906309997525,1.7463797689933271,4.282597619597865,34,-0.0024617676401700317,1.4333164006425663,18.616590959710493,9.815109274773476,18.84297589371181,10.144815511746401,21.045518027288345,1.122532229106658,1.1257383820736808,1.0,18.616590959710493,9.815109274773476,1.4333164006425663
V0399 named,light_V0399_V_8s_2026_05_20-0094_flat_0p3_late_bias_cal.fits,2461181.706882639,130.69339199825862,220744.19573020935,1689.0233879089355,4,True,ok,187.7690122663901,49.96549978852272,1.0018742832566063,0.9931008847384344,1968.5380456081512,648.4555114641776,220744.19573020935,566.6735990866852,31,1110.268424591291,1116.9283322920955,2.2249394466203727,5.833500876335521,31,0.0034058159314358516,1.4507088909304564,19.1779602488848,8.391611384294379,19.262607472659056,8.782516804089482,20.933544872592044,0.9495300197258365,0.9466651403273739,1.0,19.1779602488848,8.391611384294379,1.4507088909304564
V0399 named,light_V0399_V_8s_2026_05_20-0095_flat_0p3_late_bias_cal.fits,2461181.7070737267,129.6855459977732,257497.88716125488,1985.55579328537,4,True,ok,,50.24066627025604,0.9941482997624844,,1968.1473349178752,649.3377915309903,257497.88716125488,456.39330107262185,33,1110.1886870286137,1117.8677274422646,1.9824102734125764,4.939630722444233,33,-0.00432016756268605,1.4680383738236409,18.78724955860889,9.273891451107147,19.18286990998172,9.72191195425853,20.951510891207064,1.1076258339060234,1.1128658532108306,1.0,18.78724955860889,9.273891451107147,1.4680383738236409
V0399 named,light_V0399_V_8s_2026_05_20-0096_flat_0p3_late_bias_cal.fits,2461181.7072653933,130.68101600645133,276574.8903808594,2116.412152528763,4,True,ok,,50.51666624844074,1.0017794109166054,,1968.2510190501416,649.517260422481,276574.8903808594,399.70991907478,31,1110.217872316821,1117.9861671456486,2.193606422126366,5.036619980407642,31,0.0033109435914349117,1.485420348802361,18.890933690875272,9.453360342597762,19.21205519818909,9.840351657642486,21.124237204690882,1.1896854648897517,1.1862083270762986,1.0,18.890933690875272,9.453360342597762,1.485420348802361
V0399 named,light_V0399_V_8s_2026_05_20-0097_flat_0p3_late_bias_cal.fits,2461181.707456597,129.99142748901258,248023.498046875,1907.9988799095152,4,True,ok,,50.79199969768524,0.9964931375167986,,1968.2041181864029,649.1348020957104,248023.498046875,510.4516642991533,32,1110.1075269400856,1117.6501535033558,2.1498541166922887,4.845886472500919,32,-0.001975329808371895,1.5027603470047153,18.844032827136516,9.070902015827187,19.101709821453596,9.504338015349731,20.913604102854592,1.0668717979826396,1.0693966941631228,1.0,18.844032827136516,9.070902015827187,1.5027603470047153
V0399 named,light_V0399_V_8s_2026_05_20-0098_flat_0p3_late_bias_cal.fits,2461181.7076488426,132.33842442967995,238526.73048591617,1802.3996546268463,4,True,ok,,51.06883317232132,1.014484834279615,,1968.541657566172,649.785559330741,238526.73048591617,510.2546130575576,34,1110.5061630760104,1118.357238845016,2.0226573841974926,4.768675960885321,34,0.01601636695444464,1.520194814068971,19.181572206905685,9.721659250857783,19.500345957378386,10.211423357009835,21.504496527901445,1.0260215012866851,1.0102103583572923,1.0,19.181572206905685,9.721659250857783,1.520194814068971
V0399 named,light_V0399_V_8s_2026_05_20-0099_flat_0p3_late_bias_cal.fits,2461181.707839815,130.85180727747604,275634.7908592224,2106.465295314789,4,True,ok,,51.34383335709572,1.0030886690177852,,1968.60253702106,650.0830035690423,275634.7908592224,393.2240702968057,35,1110.780817228783,1118.5016025265495,1.1773199622095447,3.1825625695694963,35,0.004620201692614678,1.5375138238831427,19.242451661793666,10.019103489159079,19.77500011015104,10.35578703854344,21.69457030417854,1.1856416316447989,1.1806333048192412,1.0,19.242451661793666,10.019103489159079,1.5375138238831427
V0399 named,light_V0399_V_8s_2026_05_20-0100_flat_0p3_late_bias_cal.fits,2461181.7080314816,129.354507884672,229199.96141815183,1771.8745574951172,4,True,ok,188.19994368660412,51.61983333528042,0.9916106154371872,0.9953800593983564,1969.9285619007603,650.3715413307643,229199.96141815183,545.8562289841036,33,1112.2201032129583,1118.5989310834009,1.571063096939051,3.5264612115701364,33,-0.006857851887983268,1.5548957988618628,20.568476541493965,10.307641250881147,21.214286094326326,10.45311559539482,23.006731523509682,0.9859024522326554,0.9931016282079186,1.0,20.568476541493965,10.307641250881147,1.5548957988618628
V0399 named,light_V0399_V_8s_2026_05_20-0101_flat_0p3_late_bias_cal.fits,2461181.7082226854,130.22048976354534,270164.6859512329,2074.671093940735,4,True,ok,,51.89516678452492,0.9982490916519678,,1969.923527365666,649.4313876510229,270164.6859512329,450.9836048887118,34,1111.7668525056172,1117.7402099670228,1.9734781829100083,4.599788725161443,34,-0.0002193756732026264,1.5722357970642173,20.563442006399555,9.36748757113969,20.761035386985213,9.594394479016728,22.596569884520402,1.1621120035881964,1.16281326613841,1.0,20.563442006399555,9.36748757113969,1.5722357970642173
V0399 named,light_V0399_V_8s_2026_05_20-0102_flat_0p3_late_bias_cal.fits,2461181.7084144675,132.35453617470102,230227.1424255371,1739.4730024337769,4,True,ok,191.62811676685345,52.17133305966854,1.0146083442960605,1.013511494814345,1971.6843813554967,650.0481401681247,230227.1424255371,537.4799656470459,32,1113.5502535196083,1118.3292820579557,1.917072375533565,4.586136790861729,32,0.016139876970890032,1.5896282451219501,22.324295996230376,9.984240088241563,22.544436400976338,10.183466569949587,24.455249781324202,0.9903208660395426,0.9749411794607029,1.0,22.324295996230376,9.984240088241563,1.5896282451219501
V0399 named,light_V0399_V_8s_2026_05_20-0103_flat_0p3_late_bias_cal.fits,2461181.7086069444,126.88870216817628,254406.69688415527,2004.9594056606293,4,True,ok,,52.44849979877472,0.9727081499254104,,1970.6365628091885,650.5089753939283,254406.69688415527,444.827399683297,31,1112.6341289724855,1118.8183445052407,1.4302361539091577,3.464630105727304,31,-0.025760317399760035,1.6070837005743885,21.27647744992214,10.445075314045084,21.628311853853575,10.672529017234638,23.702069339893498,1.0943290948679647,1.1237412049457902,1.0,21.27647744992214,10.445075314045084,1.6070837005743885
V0399 named,light_V0399_V_8s_2026_05_20-0104_flat_0p3_late_bias_cal.fits,2461181.708799537,127.29406052100754,218690.84701919556,1717.9972586631775,4,True,ok,190.6193805553635,52.72583283483982,0.9758155611188573,1.008176339604192,1971.0095555323376,650.8926915327894,218690.84701919556,558.6117298490639,29,1112.8272563656278,1119.3827591363372,2.1760339411184844,5.438678975697598,29,-0.022652906206313217,1.6245496291058397,21.649470173071222,10.828791452906216,21.82143924699585,11.236943648331135,24.206657826003887,0.9406975508329471,0.9629044379118491,1.0,21.649470173071222,10.828791452906216,1.6245496291058397
V0399 named,light_V0399_V_8s_2026_05_20-0105_flat_0p3_late_bias_cal.fits,2461181.7089913194,134.02716525354109,219466.10537719727,1637.4747982025146,4,True,ok,193.3675332632481,53.0019997805357,1.0274304467290538,1.0227111813901444,1971.471677736348,650.6992715401842,219466.10537719727,583.0679439510885,30,1113.3088803463927,1119.1723610333047,1.645020756409436,4.283467815066923,30,0.028961979403883342,1.6419421193937298,22.111592377081706,10.63537146030103,22.30306322776073,11.026545545298632,24.536373887532843,0.9440323206624818,0.9177731467306943,1.0,22.111592377081706,10.63537146030103,1.6419421193937298
V0399 named,light_V0399_V_8s_2026_05_20-0106_flat_0p3_late_bias_cal.fits,2461181.709182986,129.604828885906,262697.68003845215,2026.9127492904663,4,True,ok,,53.2779997587204,0.993529535513106,,1971.1517876152193,650.6504254291274,262697.68003845215,433.76200922054227,30,1113.108722670272,1119.2246224518235,1.737598981029644,4.29417560760234,30,-0.0049389318120645065,1.6593240943724499,21.79170225595294,10.586525349244198,22.102905551640106,11.078806963817442,24.22710891093476,1.1299927161559638,1.1360456320347034,1.0,21.79170225595294,10.586525349244198,1.6593240943724499
V0399 named,light_V0399_V_8s_2026_05_20-0107_flat_0p3_late_bias_cal.fits,2461181.7093744213,129.65473913531943,260122.1408996582,2006.267897605896,4,True,ok,,53.553666472435,0.9939121393662442,,1972.076204549273,651.3677617849442,260122.1408996582,438.4467104310559,36,1113.952938765347,1119.8074210239845,2.3494504805099785,5.701885556443981,36,-0.004556327958926243,1.6766850809629872,22.716119190006566,11.303861705060967,22.947121646715004,11.661605535978424,25.373201621035694,1.1189140478305115,1.124474589527585,1.0,22.716119190006566,11.303861705060967,1.6766850809629872
V0399 named,light_V0399_V_8s_2026_05_20-0108_flat_0p3_late_bias_cal.fits,2461181.7095659724,129.42925106591989,265232.46862983704,2049.246723175049,4,True,ok,,53.829500153660774,0.9921835845062128,,1972.8049029938877,652.0499399129695,265232.46862983704,415.9742953735256,30,1114.8856756573489,1120.6746511866183,2.106892338267655,5.213854773134322,30,-0.006284882818957671,1.6940565828626946,23.44481763462136,11.986039833086352,23.879858538716917,12.528835698612284,26.331058178527222,1.1408960962118548,1.1485633950644336,1.0,23.44481763462136,11.986039833086352,1.6940565828626946
V0399 named,light_V0399_V_8s_2026_05_20-0109_flat_0p3_late_bias_cal.fits,2461181.7097577546,129.86476491988645,262552.0541381836,2021.734334945679,4,True,ok,,54.1056664288044,0.9955221628659886,,1973.30273057508,652.3825601582595,262552.0541381836,428.22327195059194,32,1115.0638376302293,1120.9850021937614,2.045163323796299,5.118171975492395,32,-0.00294630445918187,1.7114490309204273,23.942645215813627,12.318660078376297,24.058020511597306,12.83918670575531,26.925817463113447,1.129366307096839,1.1331432303406388,1.0,23.942645215813627,12.318660078376297,1.7114490309204273
