precession_period_hr,superhump_period_min,superhump_period_s,orbital_period_s,N,k,dof,chi2,reduced_chi2,aic_chi2,bic_chi2,sse,bic_sse,rms_pct,fundamental_amp_pct,harmonic_amp_pct,fundamental_phase_cycles,harmonic_phase_cycles,delta_chi2
7.27242414138046,17.846799761676404,1070.8079857005844,1028.7322,138,5,133,344.23694359162937,2.5882476961776644,354.23694359162937,368.87321201741537,0.028762952294545445,-1145.0407997323111,1.4437007672651019,0.8169075009273277,0.8052438032568789,0.8737854450300527,0.8713192162027779,7.773303951476862
7.280426808936312,17.845997439746718,1070.759846384803,1028.7322,138,5,133,344.1917411027069,2.5879078278399015,354.1917411027069,368.8280095284929,0.02875966939689452,-1145.056551444003,1.4436183755645808,0.8167660619492627,0.8056717785973432,0.8736086687796807,0.8710756717568972,7.728101462554378
7.288429476492164,17.845196951607626,1070.7118170964575,1028.7322,138,5,133,344.14675064125663,2.5875695536936587,354.14675064125663,368.78301906704263,0.028756403505860503,-1145.0722233402375,1.443536406017229,0.8166248206270666,0.8060978573667114,0.8734322749087465,0.8708326490716238,7.683111001104123
7.2964321440480155,17.844398290979324,1070.6638974587595,1028.7322,138,5,133,344.1019713611638,2.5872328673771716,354.1019713611638,368.7382397869498,0.028753154550725413,-1145.0878157330246,1.4434548569198864,0.8164837771520242,0.8065220487283857,0.8732562621665358,0.8705901464538552,7.638331721011298
7.304434811603868,17.843601451610652,1070.6160870966391,1028.7322,138,5,133,344.0574024190588,2.5868977625493144,354.0574024190588,368.6936708448448,0.028749922461011795,-1145.1033289335048,1.4433737265746776,0.8163429317094524,0.8069443617950547,0.8730806293077543,0.8703481622178163,7.593762778906296
7.31243747915972,17.84280642727892,1070.5683856367352,1028.7322,138,5,133,344.01304297432097,2.586564232889631,354.01304297432097,368.64931140010697,0.028746707166482924,-1145.1187632519445,1.443293013289023,0.8162022844787774,0.8073648056289863,0.8729053750924951,0.8701066946850226,7.54940333416846
7.320440146715572,17.842013211789762,1070.5207927073857,1028.7322,138,5,133,343.96889218907666,2.5862322720983206,353.96889218907666,368.60516061486265,0.028743508597142628,-1145.1341189977375,1.4432127153756404,0.8160618356335895,0.8077833892423338,0.8727304982862,0.8698657421842376,7.5052525489241475
7.328442814271424,17.841221798976964,1070.4733079386178,1028.7322,138,5,133,343.92494922820407,2.585901873896271,353.92494922820407,368.56121765399007,0.028740326683235503,-1145.1493964793979,1.4431328311525584,0.8159215853417076,0.8082001215974535,0.8725559976596372,0.8696253030514376,7.461309588051563
7.336445481827276,17.840432182702305,1070.4259309621382,1028.7322,138,5,133,343.881213259333,2.58557303202506,353.881213259333,368.517481685119,0.028737161355246888,-1145.1645960045605,1.4430533589431198,0.815781533765237,0.808615011607203,0.8723818719888741,0.8693853756297758,7.417573619180473
7.344448149383128,17.839644356855406,1070.3786614113244,1028.7322,138,5,133,343.83768345284534,2.5852457402469575,353.83768345284534,368.47395187863134,0.028734012543902666,-1145.1797178799793,1.442974297075985,0.8156416810606191,0.8090280681352606,0.8722081200552567,0.8691459582695542,7.3740438126928325
7.35245081693898,17.83885831535356,1070.3314989212136,1028.7322,138,5,133,343.7943589818804,2.5849199923449655,353.7943589818804,368.4306274076664,0.028730880180169758,-1145.1947624115214,1.4428956438851481,0.8155020273787132,0.8094392999963975,0.8720347406453607,0.8689070493281661,7.3307193417278995
7.3604534844948315,17.838074052141586,1070.2844431284952,1028.7322,138,5,133,343.7512390223293,2.5845957821227765,353.7512390223293,368.3875074481153,0.028727764195255433,-1145.2097299041684,1.442817397709929,0.8153625728648278,0.8098487159568117,0.8718617325509903,0.8686686471700837,7.287599382176779
7.368456152050683,17.837291561191666,1070.2374936715,1028.7322,138,5,133,343.7083227528378,2.5842731034047954,353.7083227528378,368.3445911786238,0.028724664520607568,-1145.2246206620136,1.4427395568949837,0.8152233176587885,0.8102563247344053,0.8716890945691324,0.868430750166808,7.244683112685266
7.376458819606535,17.836510836503205,1070.1906501901924,1028.7322,138,5,133,343.66560935481266,2.5839519500361856,353.66560935481266,368.30187778059866,0.028721581087914987,-1145.2394349882584,1.4426621197903193,0.8150842618950117,0.8106621349990777,0.8715168255019359,0.8681933566968377,7.201969714660152
7.384461487162388,17.835731872102652,1070.1439123261591,1028.7322,138,5,133,343.62309801241065,2.5836323158827867,353.62309801241065,368.25936643819665,0.028718513829106514,-1145.2541731852123,1.4425850847512771,0.8149454057025279,0.8110661553730381,0.8713449241566871,0.867956465145634,7.159458372258143
7.3924641547182395,17.834954662043376,1070.0972797226025,1028.7322,138,5,133,343.58078791254957,2.5833141948311997,353.58078791254957,368.21705633833557,0.028715462676351736,-1145.26883555429,1.4425084501385566,0.8148067492050733,0.811468394431071,0.8711733893457729,0.8677200739055798,7.11714827239706
7.400466822274091,17.83417920040549,1070.0507520243293,1028.7322,138,5,133,343.5386782448999,2.5829975807887213,353.5386782448999,368.1749466706859,0.028712427562060182,-1145.2834223960103,1.4424322143182022,0.814668292521102,0.8118688607008678,0.8710022198866763,0.867484181375956,7.075038604747419
7.408469489829944,17.83340548129572,1070.0043288777433,1028.7322,138,5,133,343.49676820188915,2.582682467683377,353.49676820188915,368.13303662767515,0.028709408418881786,-1145.2979340099942,1.4423563756616198,0.8145300357638975,0.8122675626632658,0.8708314146019196,0.867248785962893,7.033128561736646
7.416472157385796,17.83263349884724,1069.9580099308344,1028.7322,138,5,133,343.4550569787008,2.582368849463916,353.4550569787008,368.0913254044868,0.028706405179706494,-1145.3123706949627,1.4422809325455734,0.8143919790415841,0.8126645087525771,0.8706609723190597,0.8670138860793454,6.991417338548274
7.4244748249416475,17.831863247219545,1069.9117948331727,1028.7322,138,5,133,343.4135437732708,2.5820567200997804,353.4135437732708,368.0498121990568,0.028703417777663942,-1145.3267327487372,1.442205883352182,0.8142541224571929,0.8130597073568415,0.8704908918706565,0.8667794801450557,6.949904133118309
7.432477492497499,17.831094720598273,1069.8656832358963,1028.7322,138,5,133,343.3722277862907,2.581746073581133,353.3722277862907,368.0084962120767,0.028700446146123652,-1145.3410204682352,1.442131226468932,0.8141164661087087,0.813453166818135,0.8703211720942508,0.866545566586514,6.908588146138186
7.440480160053351,17.83032791319509,1069.8196747917054,1028.7322,138,5,133,343.33110822120426,2.581436903918829,353.33110822120426,367.96737664699026,0.02869749021869465,-1145.355234149472,1.4420569602886715,0.8139790100891454,0.8138448954328347,0.8701518118323258,0.8663121438369322,6.867468581051753
7.448482827609203,17.82956281924752,1069.7737691548512,1028.7322,138,5,133,343.2901842842055,2.581129205144402,353.2901842842055,367.9264527099915,0.028694549929225224,-1145.3693740875572,1.4419830832096114,0.8138417544865736,0.8142349014519107,0.869982809932293,0.866079210336201,6.826544644053001
7.4564854951650545,17.828799433018816,1069.7279659811288,1028.7322,138,5,133,343.24945518424107,2.5808229713100834,353.24945518424107,367.88572361002707,0.02869162521180297,-1145.383440576694,1.4419095936353314,0.8137046993841891,0.8146231930811907,0.8698141652464659,0.8658467645308654,6.785815544088564
7.464488162720907,17.828037748797815,1069.6822649278688,1028.7322,138,5,133,343.2089201330051,2.58051819648876,353.2089201330051,367.8451885587911,0.028688716000754334,-1145.3974339101796,1.4418364899747744,0.8135678448603572,0.8150097784816392,0.8696458766320291,0.8656148048740825,6.745280492852601
7.472490830276759,17.827277760898784,1069.6366656539271,1028.7322,138,5,133,343.1685783449376,2.580214874773967,353.1685783449376,367.8048467707236,0.028685822230644455,-1145.4113543804028,1.4417637706422486,0.8134311909886675,0.8153946657696386,0.8694779429510142,0.8653833298255915,6.704938704785093
7.480493497832611,17.826519463661295,1069.5911678196778,1028.7322,138,5,133,343.1284290372266,2.5799130002798996,353.1284290372266,367.7646974630126,0.028682943836277015,-1145.425202278842,1.441691434057429,0.8132947378379742,0.8157778630172671,0.8693103630702835,0.8651523378516821,6.6647893970741166
7.488496165388463,17.825762851450072,1069.5457710870044,1028.7322,138,5,133,343.0884714298032,2.5796125671413774,353.0884714298032,367.7247398555892,0.028680080752694015,-1145.4389778960663,1.441619478645357,0.8131584854724733,0.8161593782525375,0.8691431358614912,0.8649218274251574,6.6248317896506705
7.496498832944315,17.825007918654855,1069.5004751192912,1028.7322,138,5,133,343.0487047453377,2.5793135695138174,353.0487047453377,367.6849731711237,0.028677232915175228,-1145.4526815217343,1.4415479028364329,0.8130224339517232,0.8165392194597134,0.8689762602010669,0.8646917970253014,6.585065105185208
7.504501500500167,17.824254659690265,1069.4552795814159,1028.7322,138,5,133,343.00912820924265,2.579016001573253,353.00912820924265,367.64539663502865,0.028674400259238328,-1145.4663134445925,1.4414767050664241,0.8128865833306931,0.816917394579539,0.8688097349701978,0.8644622451378514,6.545488569090139
7.512504168056019,17.82350306899566,1069.4101841397396,1028.7322,138,5,133,342.96974104966534,2.5787198575162806,352.96974104966534,367.60600947545134,0.028671582720638293,-1145.479873952475,1.4414058837764552,0.8127509336598534,0.8172939115095174,0.8686435590547819,0.8642331702549528,6.506101409512837
7.5205068356118705,17.822753141035005,1069.3651884621004,1028.7322,138,5,133,342.9305424974898,2.5784251315600737,352.9305424974898,367.5668109232758,0.02866878023536738,-1145.493363332303,1.4413354374130138,0.8126154849851794,0.8176687781041744,0.8684777313454297,0.8640045708751445,6.466902857337288
7.528509503167722,17.82200487029673,1069.3202922178039,1028.7322,138,5,133,342.89153178633046,2.5781318179423343,352.89153178633046,367.52780021211646,0.028665992739654658,-1145.5067818700838,1.4412653644279434,0.8124802373482188,0.8180420021753207,0.8683122507374224,0.863776445503309,6.427892146177953
7.536512170723574,17.8212582512936,1069.275495077616,1028.7322,138,5,133,342.8527081525315,2.5778399109212895,352.8527081525315,367.4889765783175,0.02866322016996562,-1145.5201298509114,1.4411956632784395,0.8123451907861268,0.818413591492315,0.8681471161306942,0.8635487926506477,6.3890685123789694
7.544514838279427,17.820513278562572,1069.2307967137544,1028.7322,138,5,133,342.81407083516405,2.5775494047756693,352.81407083516405,367.45033926095005,0.028660462463002145,-1145.5334075589642,1.4411263324270527,0.8122103453317476,0.8187835537823127,0.867982326429807,0.8633216108346505,6.350431195011538
7.5525175058352785,17.819769946664678,1069.1861967998807,1028.7322,138,5,133,342.77561907602256,2.577260293804681,352.77561907602256,367.41188750180856,0.028657719555701885,-1145.5466152775061,1.4410573703416802,0.8120757010136133,0.8191518967305427,0.8678178805439343,0.8630948985790654,6.311979435870057
7.56052017339113,17.819028250184875,1069.1416950110925,1028.7322,138,5,133,342.7373521196201,2.5769725723279704,352.7373521196201,367.3736205454061,0.02865499138523797,-1145.559753288887,1.4409887754955626,0.8119412578560282,0.8195186279805327,0.86765377738682,0.8628686544138549,6.2737124794675765
7.568522840946983,17.818288183731926,1069.0972910239157,1028.7322,138,5,133,342.69926921319154,2.5766862346856505,352.69926921319154,367.33553763897754,0.02865227788901904,-1145.572821874539,1.4409205463672896,0.8118070158790905,0.8198837551343964,0.8674900158767768,0.8626428768751784,6.235629573039034
7.576525508502835,17.817549741938258,1069.0529845162955,1028.7322,138,5,133,342.66136960667944,2.5764012752381915,352.66136960667944,367.29763803246544,0.028649579004688147,-1145.5858213149804,1.4408526814407792,0.8116729750987692,0.8202472857530542,0.8673265949366362,0.8624175645053516,6.197729966526936
7.5845281760586865,17.816812919459846,1069.0087751675908,1028.7322,138,5,133,342.6236525527439,2.576117688366496,352.6236525527439,367.2599209785299,0.028646894670123255,-1145.5987518898123,1.4407851792052926,0.8115391355269006,0.8206092273565222,0.8671635134937623,0.8621927158528232,6.160012912591412
7.592530843614538,17.816077710976078,1068.9646626585647,1028.7322,138,5,133,342.5861173067455,2.575835468471771,352.5861173067455,367.2223857325315,0.02864422482343603,-1145.6116138777209,1.4407180381554119,0.8114054971712895,0.8209695874241032,0.8670007704799886,0.8619683294721343,6.122477666592999
7.60053351117039,17.815344111189617,1068.920646671377,1028.7322,138,5,133,342.54876312675333,2.575554609975589,352.54876312675333,367.18503155253933,0.028641569402972283,-1145.6244075564753,1.440651256791054,0.8112720600357168,0.8213283733946894,0.8668383648316156,0.8617444039238904,6.085123486600821
7.608536178726242,17.81461211482629,1068.8767268895774,1028.7322,138,5,133,342.51158927353276,2.5752751073197953,352.51158927353276,367.14785769931876,0.028638928347310737,-1145.6371332029296,1.4405848336174458,0.8111388241199755,0.8216855926669951,0.8666762954893996,0.861520937774737,6.047949633380256
7.616538846282094,17.81388171663495,1068.8329029980969,1028.7322,138,5,133,342.4745950105452,2.5749969549665055,352.4745950105452,367.1108634363312,0.028636301595263182,-1145.649791093022,1.4405187671451323,0.8110057894199552,0.8220412525997796,0.8665145613985024,0.861297929597322,6.010955370392708
7.624541513837946,17.81315291138736,1068.7891746832415,1028.7322,138,5,133,342.43777960394755,2.574720147398102,352.43777960394755,367.07404802973355,0.02863368908587421,-1145.6623815017736,1.4404530558899755,0.8108729559276537,0.8223953605120978,0.8663531615084902,0.8610753779702676,5.974139963795039
7.632544181393798,17.81242569387806,1068.7455416326834,1028.7322,138,5,133,342.40114232257923,2.574444679117137,352.40114232257923,367.03741074836523,0.02863109075842009,-1145.6749047032906,1.4403876983731305,0.810740323631231,0.8227479236835554,0.8661920947732983,0.8608532814781388,5.937502682426725
7.64054684894965,17.81170005892424,1068.7020035354544,1028.7322,138,5,133,342.364682437967,2.5741705446463685,352.364682437967,367.000950863753,0.028628506552409037,-1145.6873609707643,1.440322693121057,0.8106078925150431,0.823098949354538,0.8660313601512193,0.8606316387114131,5.901042797814512
7.648549516505502,17.81097600136564,1068.6585600819383,1028.7322,138,5,133,342.32839922431504,2.5738977385286845,352.32839922431504,366.96466765010103,0.028625936407580457,-1145.6997505764698,1.4402580386655068,0.810475662559696,0.8234484447264425,0.8658709566048701,0.8604104482664509,5.8647595841625275
7.656552184061354,17.810253516064385,1068.615210963863,1028.7322,138,5,133,342.2922919585045,2.5736262553271017,352.2922919585045,366.9285603842905,0.028623380263904506,-1145.7120737917683,1.4401937335435144,0.8103436337420744,0.8237964169619423,0.8657108831011899,0.8601897087454741,5.828652318351999
7.664554851617206,17.809532597904916,1068.5719558742949,1028.7322,138,5,133,342.2563599200839,2.573356089624691,352.2563599200839,366.8926283458699,0.028620838061581718,-1145.724330887106,1.4401297762973952,0.810211806035406,0.824142873185166,0.865551138611385,0.8599694187565163,5.792720279931416
7.672557519173058,17.808813241793825,1068.5287945076295,1028.7322,138,5,133,342.2206023912722,2.573087236024603,352.2206023912722,366.8568708170582,0.028618309741042795,-1145.7365221320142,1.440066165474743,0.8100801794092822,0.8244878204819841,0.865391722110933,0.859749576913412,5.7569627511197154
7.6805601867289095,17.808095442659756,1068.4857265595854,1028.7322,138,5,133,342.18501865694606,2.5728196891499704,352.18501865694606,366.82128708273206,0.028615795242947425,-1145.7486477951124,1.4400028996284067,0.8099487538296868,0.824831265900232,0.865232632579569,0.8595301818357632,5.7213790167935485
7.688562854284761,17.807379195453287,1068.4427517271972,1028.7322,138,5,133,342.1496080046415,2.572553443643921,352.1496080046415,366.7858764304275,0.028613294508184773,-1145.7607081441051,1.4399399773165056,0.8098175292590777,0.8251732164499007,0.8650738690012245,0.8593112321488989,5.685968364488986
7.696565521840614,17.806664495146794,1068.3998697088077,1028.7322,138,5,133,342.1143697245434,2.572288494169499,352.1143697245434,366.7506381503294,0.028610807477872063,-1145.7727034457862,1.4398773971023995,0.8096865056563908,0.8255136791034262,0.8649154303640486,0.8590927264838605,5.6507300843908865
7.704568189396466,17.805951336734363,1068.3570802040617,1028.7322,138,5,133,342.07930310948814,2.5720248354096853,352.07930310948814,366.71557153527414,0.028608334093355038,-1145.7846339660346,1.4398151575547045,0.8095556829770978,0.825852660795854,0.8647573156603601,0.8588746634773647,5.6156634693356295
7.7125708569523175,17.80523971523165,1068.314382913899,1028.7322,138,5,133,342.04440745495106,2.571762462067301,352.04440745495106,366.68067588073706,0.028605874296206632,-1145.7964999698208,1.439753257247263,0.8094250611732228,0.8261901684251169,0.8645995238866447,0.8586570417717801,5.580767814798548
7.720573524508169,17.804529625675762,1068.2717775405458,1028.7322,138,5,133,342.00968205904513,2.571501368865001,352.00968205904513,366.64595048483113,0.028603428028226966,-1145.8083017212034,1.4396916947591507,0.8092946401934198,0.8265262088522357,0.8644420540435171,0.858439860015092,5.546042418892625
7.728576192064022,17.803821063125167,1068.22926378751,1028.7322,138,5,133,341.9751262225169,2.5712415505452397,351.9751262225169,366.6113946483029,0.02860099523144283,-1145.8200394833302,1.4396304686746655,0.809164419982978,0.8268607889015295,0.8642849051357087,0.8582231168608785,5.511486582364398
7.736578859619874,17.80311402265955,1068.186841359573,1028.7322,138,5,133,341.94073924873743,2.5709830018702062,351.94073924873743,366.57700767452343,0.02859857584810683,-1145.8317135184416,1.4395695775833113,0.8090344004838758,0.8271939153608693,0.8641280761720486,0.858006810968281,5.477099608584922
7.7445815271757255,17.802408499379716,1068.1445099627829,1028.7322,138,5,133,341.90652044370324,2.570725717621829,351.90652044370324,366.54278886948924,0.028596169820697556,-1145.843324087867,1.4395090200798073,0.808904581634812,0.8275255949818637,0.8639715661654345,0.8577909410019742,5.442880803550736
7.752584194731577,17.801704488407474,1068.1022693044483,1028.7322,138,5,133,341.87246911602267,2.5704696926016743,351.87246911602267,366.50873754180867,0.028593777091918158,-1145.8548714520305,1.4394487947640557,0.8087749633712378,0.8278558344801163,0.8638153741328276,0.8575755056321457,5.408829475870164
7.760586862287429,17.801001984885527,1068.0601190931316,1028.7322,138,5,133,341.83858457691787,2.5702149216309613,351.83858457691787,366.47485300270387,0.028591397604696624,-1145.8663558704484,1.439388900241153,0.8086455456254202,0.8281846405353896,0.8636594990952124,0.8573605035344553,5.37494493676536
7.768589529843281,17.80030098397735,1068.018059038641,1028.7322,138,5,133,341.804866140216,2.5699613995504964,351.804866140216,366.441134566002,0.028589031302184854,-1145.8777776017316,1.4393293351213723,0.8085163283264372,0.8285120197918834,0.8635039400775952,0.85714593339002,5.341226500063499
7.776592197399133,17.799601480867093,1067.9760888520257,1028.7322,138,5,133,341.7713131223438,2.5697091212206304,351.7713131223438,366.4075815481298,0.028586678127758277,-1145.889136903585,1.4392700980201554,0.8083873114002617,0.8288379788583883,0.8633486961089645,0.8569317938853743,5.307673482191319
7.784594864954985,17.798903470759456,1067.9342082455673,1028.7322,138,5,133,341.7379248423229,2.569458081521225,351.7379248423229,366.3741932681089,0.0285843380250152,-1145.9004340328108,1.4392111875581033,0.8082584947697542,0.8291625243085546,0.8631937662222943,0.8567180837124575,5.274285202170404
7.792597532510837,17.798206948879592,1067.8924169327756,1028.7322,138,5,133,341.70470062176366,2.5692082753516066,351.70470062176366,366.34096904754966,0.02858201093777637,-1145.9116692453078,1.4391526023609678,0.8081298783547284,0.8294856626810553,0.8630391494545027,0.856504801568573,5.241060981611156
7.800600200066689,17.797511910472995,1067.8507146283796,1028.7322,138,5,133,341.67163978485974,2.5689596976305245,351.67163978485974,366.30790821064573,0.028579696810084487,-1145.9228427960722,1.439094341059644,0.8080014620719728,0.8298074004798193,0.8628848448464418,0.8562919461563655,5.208000144707228
7.808602867622541,17.79681835080539,1067.8091010483233,1028.7322,138,5,133,341.6387416583814,2.5687123432961005,351.6387416583814,366.2750100841674,0.028577395586203383,-1145.9339549392012,1.439036402290153,0.8078732458352957,0.8301277441742475,0.8627308514428793,0.856079516183799,5.17510201822887
7.816605535178393,17.796126265162613,1067.7675759097567,1028.7322,138,5,133,341.60600557166975,2.5684662073057876,351.60600557166975,366.24227399745575,0.02857510721061771,-1145.9450059278904,1.43897878469364,0.8077452295555428,0.830446700199414,0.8625771682924777,0.8558675103641231,5.142365931517247
7.824608202734245,17.79543564885054,1067.7261389310324,1028.7322,138,5,133,341.5734308566344,2.5682212846363486,351.5734308566344,366.2096992824204,0.0285728316280325,-1145.9559960144381,1.4389214869163647,0.8076174131406495,0.8307642749562536,0.862423794447774,0.8556559274158521,5.109791216481881
7.832610870290097,17.794746497194932,1067.684789831696,1028.7322,138,5,133,341.5410168477415,2.567977570283771,351.5410168477415,366.1772852735275,0.028570568783372247,-1145.9669254502444,1.438864507609684,0.807489796495669,0.8310804748117876,0.862270728965152,0.8554447660627309,5.077377207588995
7.8406135378459485,17.794058805541376,1067.6435283324824,1028.7322,138,5,133,341.50876288201164,2.5677350592632453,351.50876288201164,366.14503130779764,0.02856831862178051,-1145.9777944858145,1.4388078454300461,0.8073623795228074,0.8313953060993279,0.8621179709048415,0.8552340250337163,5.04512324185913
7.8486162054018,17.793372569255148,1067.6023541553088,1028.7322,138,5,133,341.47666829901425,2.56749374660913,351.47666829901425,366.11293672480025,0.0285660810886195,-1145.9886033707573,1.4387514990389827,0.8072351621214422,0.8317087751186694,0.8619655193308885,0.8550237030629503,5.013028658861742
7.856618872957653,17.792687783721128,1067.5612670232676,1028.7322,138,5,133,341.4447324408592,2.567253627374881,351.4447324408592,366.0810008666452,0.028563856129469364,-1145.999352353789,1.4386954671030965,0.8071081441881961,0.8320208881362806,0.8618133733111263,0.854813798889727,4.981092800706676
7.864621540513505,17.792004444343675,1067.5202666606206,1028.7322,138,5,133,341.41295465219207,2.567014696633023,351.41295465219207,366.04922307797807,0.02856164369012749,-1146.0100416827331,1.4386397482940465,0.8069813256169135,0.8323316513855412,0.8616615319171772,0.8546043112584709,4.949315012039563
7.8726242080693565,17.791322546546557,1067.4793527927934,1028.7322,138,5,133,341.3813342801868,2.5667769494750887,351.3813342801868,366.0176027059728,0.028559443716608124,-1146.0206716045222,1.4385843412885422,0.8068547062987467,0.8326410710668881,0.8615099942244178,0.8543952389187166,4.917694640034313
7.880626875625208,17.79064208577281,1067.4385251463686,1028.7322,138,5,133,341.34987067454136,2.566540381011589,351.34987067454136,365.98613910032736,0.028557256155141705,-1146.0312423651994,1.4385292447683318,0.8067282861221415,0.8329491533480669,0.8613587593119724,0.8541865806250739,4.886231034388857
7.888629543181061,17.789963057484673,1067.3977834490804,1028.7322,138,5,133,341.31856318746907,2.566304986371948,351.31856318746907,365.95483161325507,0.028555080952174308,-1146.04175420992,1.4384744574201909,0.8066020649729161,0.8332559043642739,0.8612078262626766,0.8539783351372041,4.8549235473165595
7.896632210736913,17.789285457163462,1067.3571274298076,1028.7322,138,5,133,341.2874111736955,2.5660707607044775,351.2874111736955,365.9236795994815,0.028552918054367025,-1146.0522073829513,1.438419977935911,0.806476042734248,0.8335613302183934,0.8610571941630816,0.8537705012198044,4.823771533542981
7.9046348782927645,17.78860928030948,1067.3165568185689,1028.7322,138,5,133,341.2564139904485,2.5658376991763046,351.2564139904485,365.8926824162345,0.028550767408595468,-1146.0626021276762,1.4383658050122914,0.8063502192867423,0.8338654369811618,0.8609068621034159,0.8535630776425671,4.792774350295986
7.912637545848616,17.787934522441915,1067.276071346515,1028.7322,138,5,133,341.22557099745313,2.565605796973332,351.22557099745313,365.86183942323913,0.028548628961948885,-1146.0729386865935,1.4383119373511195,0.8062245945084447,0.8341682306913832,0.8607568291775793,0.8533560631801682,4.761931357300625
7.920640213404468,17.787261179098742,1067.2356707459246,1028.7322,138,5,133,341.1948815569271,2.565375049300204,351.1948815569271,365.8311499827131,0.02854650266172998,-1146.0832173013196,1.438258373659171,0.8060991682748678,0.8344697173560962,0.8606070944831201,0.853149456612232,4.731241916774593
7.92864288096032,17.78658924583663,1067.1953547501978,1028.7322,138,5,133,341.1643450335714,2.565145451380236,351.1643450335714,365.8006134593574,0.028544388455453946,-1146.09343821259,1.438205112648188,0.8059739404590187,0.8347699029507872,0.8604576571212255,0.8529432567233187,4.7007053934189
7.936645548516172,17.785918718230825,1067.1551230938494,1028.7322,138,5,133,341.1339607945651,2.564916998455377,351.1339607945651,365.7702292203511,0.02854228629084815,-1146.1036016602602,1.4381521530348769,0.8058489109314811,0.8350687934195473,0.8603085161966707,0.8527374623028777,4.670321154412591
7.944648216072024,17.785249591875075,1067.1149755125045,1028.7322,138,5,133,341.1037282095586,2.564689685786155,351.1037282095586,365.7399966353446,0.028540196115851204,-1146.1137078833099,1.4380994935408853,0.8057240795603552,0.8353663946752974,0.8601596708178594,0.8525320721452556,4.640088569406089
7.952650883627876,17.78458186238153,1067.0749117428918,1028.7322,138,5,133,341.07364665066694,2.564463508651631,351.07364665066694,365.70991507645294,0.028538117878612643,-1146.1237571198403,1.4380471328928013,0.8055994462113643,0.835662712599951,0.8600111200967515,0.8523270850496397,4.610007010514437
7.960653551183728,17.78391552538063,1067.0349315228377,1028.7322,138,5,133,341.0437154924644,2.5642384623493566,351.0437154924644,365.6799839182504,0.028536051527492296,-1146.1337496070792,1.437995069822138,0.8054750107478532,0.8359577530445815,0.8598628631488674,0.8521224998200515,4.580075852311893
7.96865621873958,17.783250576521027,1066.9950345912616,1028.7322,138,5,133,341.0139341119757,2.564014542195306,351.0139341119757,365.6502025377617,0.028533997011059433,-1146.1436855813815,1.437943303065317,0.8053507730308073,0.8362515218296497,0.8597148990932832,0.8519183152653236,4.550294471823179
7.976658886295432,17.782587011469488,1066.9552206881692,1028.7322,138,5,133,340.9843018886693,2.5637917435238293,350.9843018886693,365.6205703144553,0.028531954278092266,-1146.1535652782313,1.4378918313636593,0.805226732918916,0.8365440247451531,0.8595672270525861,0.8517145301990644,4.520662248516771
7.984661553851284,17.78192482591079,1066.9154895546474,1028.7322,138,5,133,340.9548182044539,2.5635700616876234,350.9548182044539,365.5910866302399,0.02852992327757755,-1146.1633889322418,1.4378406534633787,0.8051028902685596,0.8368352675508123,0.8594198461528793,0.8515111434396455,4.491178564301379
7.992664221407136,17.781264015547627,1066.8758409328577,1028.7322,138,5,133,340.925482443666,2.563349492057639,350.925482443666,365.561750869452,0.028527903958709515,-1146.17315677716,1.4377897681155583,0.8049792449338782,0.8371252559762568,0.8592727555237476,0.8513081538101671,4.461842803513491
8.000666888962987,17.78060457610054,1066.8362745660324,1028.7322,138,5,133,340.8962939930724,2.5631300300231006,350.8962939930724,365.5325624188584,0.028525896270889927,-1146.1828690458644,1.4377391740761545,0.8048557967667594,0.8374139957212021,0.8591259542982603,0.8511055601384463,4.432654352919883
8.00866955651884,17.779946503307798,1066.796790198468,1028.7322,138,5,133,340.8672522418499,2.5629116709913524,350.8672522418499,365.5035206676359,0.028523900163726405,-1146.1925259703721,1.4376888701059596,0.8047325456168979,0.8377014924556222,0.8589794416129368,0.8509033612569871,4.403612601697375
8.016672224074691,17.779289792925315,1066.7573875755188,1028.7322,138,5,133,340.8383565815895,2.562694410387891,350.8383565815895,365.4746250073755,0.028521915587032855,-1146.202127781836,1.4376388549706152,0.8046094913318177,0.8379877518199306,0.8588332166077322,0.8507015560029532,4.374716941436986
8.024674891630543,17.778634440726567,1066.718066443594,1028.7322,138,5,133,340.8096064062887,2.5624782436563063,350.8096064062887,365.4458748320747,0.0285199424908285,-1146.2116747105472,1.4375891274405905,0.8044866337568879,0.8382727794251423,0.8586872784260253,0.850500143218152,4.3459667661362005
8.032677559186396,17.777980442502482,1066.6788265501489,1028.7322,138,5,133,340.78100111233624,2.5622631662581674,350.78100111233624,365.41726953812224,0.028517980825336707,-1146.2211669859398,1.4375396862911578,0.8043639727353502,0.8385565808530862,0.8585416262146083,0.8502991217490106,4.317361472183734
8.040680226742248,17.777327794061378,1066.6396676436827,1028.7322,138,5,133,340.7525400985148,2.562049173673044,350.7525400985148,365.3888085243008,0.028516030540985216,-1146.2306048365895,1.4374905303023993,0.8042415081083643,0.8388391616565241,0.8583962591236537,0.8500984904465506,4.2889004583623205
8.0486828942981,17.776676491228844,1066.6005894737307,1028.7322,138,5,133,340.7242227659872,2.5618362613984,350.7242227659872,365.3604911917732,0.028514091588404806,-1146.239988490217,1.4374416582591791,0.8041192397150183,0.8391205273593574,0.8582511763067039,0.8498982481663597,4.260583125834671
