period_min,model_type,N,k,dof,chi2,reduced_chi2,chi2_p_value,bic_chi2,sse,bic_sse,rms_pct,fundamental_amp_pct,delta_chi2
10.433686737347468,sine,138,3,135,454.4134156554768,3.36602530115168,3.3773413795163786e-36,469.19517671094843,0.03760246531040556,-1117.913869124026,1.6507017679886886,0.2019630667873558,70.65265098740349
10.434886977395479,sine,138,3,135,454.3735135590386,3.3657297300669526,3.425460667230399e-36,469.15527461451023,0.03759908001846285,-1117.926293610421,1.6506274612494005,0.20314500278586123,70.61274889096529
10.43608721744349,sine,138,3,135,454.33327200087865,3.365431644450953,3.4746819347695465e-36,469.1150330563503,0.03759566720925992,-1117.9388202213263,1.650552547123519,0.2043302930821599,70.57250733280534
10.437287457491498,sine,138,3,135,454.2926926663746,3.36513105678796,3.525030747525845e-36,469.0744537218462,0.0375922270255363,-1117.9514484604604,1.6504770286618085,0.20551883381852049,70.53192799830128
10.438487697539507,sine,138,3,135,454.25177725215394,3.3648279796455847,3.576533339827723e-36,469.0335383076256,0.03758875961096879,-1117.9641778281389,1.6504009089355014,0.20671052304533336,70.49101258408064
10.439687937587518,sine,138,3,135,454.2105274660129,3.3645224256741693,3.6292166322645455e-36,468.9922885214845,0.03758526511016467,-1117.977007821294,1.650324191036167,0.20790526068397078,70.44976279793957
10.440888177635527,sine,138,3,135,454.1689450268388,3.3642144076062133,3.683108249466823e-36,468.95070608231043,0.037581743668655944,-1117.9899379334922,1.6502468780755977,0.20910294849003694,70.40818035876549
10.442088417683536,sine,138,3,135,454.12703166452735,3.363903938255758,3.738236538361171e-36,468.908792719999,0.03757819543289255,-1118.002967654952,1.6501689731856788,0.2103034900170025,70.36626699645404
10.443288657731546,sine,138,3,135,454.0847891199025,3.3635910305177963,3.7946305869056017e-36,468.86655017537413,0.037574620550236096,-1118.0160964725621,1.6500904795182652,0.21150679058021993,70.32402445182919
10.444488897779557,sine,138,3,135,454.04221914463636,3.3632756973676767,3.8523202433155076e-36,468.823980200108,0.0375710191689534,-1118.0293238699,1.6500114002450563,0.21271275722140287,70.28145447656306
10.445689137827564,sine,138,3,135,453.99932350116785,3.3629579518605026,3.911336135799786e-36,468.7810845566395,0.03756739143821016,-1118.0426493272505,1.6499317385574734,0.21392129867351733,70.23855883309454
10.446889377875575,sine,138,3,135,453.95610396262254,3.3626378071305374,3.97170969280988e-36,468.73786501809417,0.03756373750806444,-1118.0560723216224,1.649851497666531,0.21513232532621554,70.19533929454923
10.448089617923586,sine,138,3,135,453.9125623127316,3.3623152763906043,4.033473163824181e-36,468.69432336820324,0.0375600575294603,-1118.0695923267692,1.649770680802715,0.2163457491916476,70.1517976446583
10.449289857971594,sine,138,3,135,453.8687003457502,3.361990372931483,4.096659640672483e-36,468.65046140122183,0.03755635165422139,-1118.0832088132054,1.6496892912158563,0.21756148387087076,70.10793567767689
10.450490098019603,sine,138,3,135,453.8245198663767,3.361663110121309,4.1613030794192775e-36,468.60628092184834,0.03755262003504424,-1118.0969212482257,1.649607332175001,0.21877944452069092,70.0637551983034
10.451690338067614,sine,138,3,135,453.78002268967214,3.361333501404979,4.2274383228147165e-36,468.56178374514377,0.037548862825492066,-1118.1107290959242,1.6495248069682895,0.21999954782107606,70.01925802159883
10.452890578115623,sine,138,3,135,453.7352106409784,3.3610015603035435,4.295101123331221e-36,468.51697169645,0.03754508017998819,-1118.1246318172111,1.649441718902828,0.22122171194307005,69.97444597290507
10.454090818163632,sine,138,3,135,453.6900855558381,3.3606673004136156,4.364328166797193e-36,468.47184661130973,0.03754127225380961,-1118.138628869833,1.649358071304563,0.22244585651724108,69.92932088776479
10.455291058211643,sine,138,3,135,453.64464927990844,3.360330735406729,4.435157096648144e-36,468.42641033538007,0.037537439203080135,-1118.1527197083906,1.6492738675181484,0.2236719026026732,69.88388461183513
10.456491298259653,sine,138,3,135,453.5989036688881,3.359991879028801,4.507626538788964e-36,468.38066472435975,0.037533581184764485,-1118.1669037843571,1.6491891109068295,0.22489977265648947,69.8381390008148
10.45769153830766,sine,138,3,135,453.55285058842776,3.359650745099465,4.581776127119364e-36,468.3346116438994,0.03752969835666121,-1118.1811805460973,1.6491038048523046,0.22612939050391478,69.79208592035445
10.458891778355671,sine,138,3,135,453.50649191405296,3.3593073475115034,4.6576465296992e-36,468.2882529695246,0.03752579087739637,-1118.1955494388867,1.6490179527546032,0.22736068130891596,69.74572724597965
10.460092018403682,sine,138,3,135,453.45982953108046,3.3589617002302257,4.735279475594848e-36,468.2415905865521,0.03752185890641707,-1118.2100099049296,1.6489315580319581,0.2285935715453542,69.69906486300715
10.46129225845169,sine,138,3,135,453.41286533453723,3.3586138172928686,4.814717782410585e-36,468.19462639000886,0.037517902603984646,-1118.2245613833775,1.6488446241206722,0.22982798896865364,69.65210066646392
10.4624924984997,sine,138,3,135,453.3656012290783,3.3582637128079877,4.896005384525086e-36,468.14736228454996,0.0375139221311684,-1118.239203310349,1.6487571544749982,0.23106386258811323,69.60483656100502
10.46369273854771,sine,138,3,135,453.3180391289055,3.3579114009548556,4.9791873620476e-36,468.09980018437716,0.037509917649838756,-1118.2539351189482,1.6486691525670023,0.2323011226396286,69.55727446083222
